source,rankID,scientificNameID,acceptedNameUsageID,parentNameUsage,originalNameUsageID,nameAccordingToID,namePublishedInID,taxonConceptID,scientificName,acceptedNameUsage,parentNameUsage,originalNameUsage,nameAccordingTo,namePublishedIn,namePublishedInYear,higherClassification,kingdom,phylum,class,subclass,superorder,order,suborder,infraorder,parvorder,nanorder,superfamily,family,subfamily,tribe,subtribe,genus,infragenericEpithet,specificEpithet,infraspecificEpithet,taxonRank,verbatimTaxonRank,scientificNameAuthorship,vernacularName,nomenclaturalCode,taxonomicStatus,nomenclaturalStatus,taxonRemarks,canonicalName
,220,,,Chrysothlypis,,,,,Chrysothlypis chrysomelas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,chrysomelas,,,,,Chrysothlypis chrysomelas chrysomelas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,chrysomelas,,,,,Chrysothlypis chrysomelas ocularis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,chrysomelas,,,,,Chrysothlypis chrysomelas titanota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Chrysothlypis,,,,,Chrysothlypis salmoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Chrysuronia,,,,,Chrysuronia oenone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,oenone,,,,,Chrysuronia oenone alleni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,oenone,,,,,Chrysuronia oenone josephinae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,oenone,,,,,Chrysuronia oenone oenone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Chunga,,,,,Chunga burmeisteri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Ciccaba,,,,,Ciccaba albitarsis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Ciccaba,,,,,Ciccaba huhula,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,huhula,,,,,Ciccaba huhula albomarginata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,huhula,,,,,Ciccaba huhula huhula,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Ciccaba,,,,,Ciccaba nigrolineata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Ciccaba,,,,,Ciccaba virgata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,virgata,,,,,Ciccaba virgata borelliana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,virgata,,,,,Ciccaba virgata centralis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,virgata,,,,,Ciccaba virgata macconnelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,virgata,,,,,Ciccaba virgata squamulata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,virgata,,,,,Ciccaba virgata superciliaris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,virgata,,,,,Ciccaba virgata tamaulipensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,virgata,,,,,Ciccaba virgata virgata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Cichladusa,,,,,Cichladusa arquata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Cichladusa,,,,,Cichladusa guttata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,guttata,,,,,Cichladusa guttata guttata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,guttata,,,,,Cichladusa guttata intercalans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,guttata,,,,,Cichladusa guttata rufipennis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Cichladusa,,,,,Cichladusa ruficauda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Cichlocolaptes,,,,,Cichlocolaptes leucophrus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,leucophrus,,,,,Cichlocolaptes leucophrus holti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,leucophrus,,,,,Cichlocolaptes leucophrus leucophrus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Cichlocolaptes,,,,,Cichlocolaptes mazarbarnetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Cichlopsis,,,,,Cichlopsis leucogenys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,leucogenys,,,,,Cichlopsis leucogenys chubbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,leucogenys,,,,,Cichlopsis leucogenys gularis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,leucogenys,,,,,Cichlopsis leucogenys leucogenys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,leucogenys,,,,,Cichlopsis leucogenys peruviana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Cicinnurus,,,,,Cicinnurus magnificus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,magnificus,,,,,Cicinnurus magnificus chrysopterus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,magnificus,,,,,Cicinnurus magnificus hunsteini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,magnificus,,,,,Cicinnurus magnificus magnificus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Cicinnurus,,,,,Cicinnurus regius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,regius,,,,,Cicinnurus regius coccineifrons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,regius,,,,,Cicinnurus regius regius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Cicinnurus,,,,,Cicinnurus respublica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Ciconia,,,,,Ciconia abdimii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Ciconia,,,,,Ciconia boyciana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Ciconia,,,,,Ciconia ciconia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,ciconia,,,,,Ciconia ciconia asiatica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,ciconia,,,,,Ciconia ciconia ciconia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Ciconia,,,,,Ciconia episcopus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,episcopus,,,,,Ciconia episcopus episcopus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,episcopus,,,,,Ciconia episcopus microscelis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,episcopus,,,,,Ciconia episcopus neglecta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Ciconia,,,,,Ciconia maguari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Ciconia,,,,,Ciconia nigra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Ciconia,,,,,Ciconia stormi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Cinclidium,,,,,Cinclidium frontale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,frontale,,,,,Cinclidium frontale frontale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,frontale,,,,,Cinclidium frontale orientale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Cinclocerthia,,,,,Cinclocerthia gutturalis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,gutturalis,,,,,Cinclocerthia gutturalis gutturalis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,gutturalis,,,,,Cinclocerthia gutturalis macrorhyncha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Cinclocerthia,,,,,Cinclocerthia ruficauda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,ruficauda,,,,,Cinclocerthia ruficauda pavida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,ruficauda,,,,,Cinclocerthia ruficauda ruficauda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,ruficauda,,,,,Cinclocerthia ruficauda tenebrosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,ruficauda,,,,,Cinclocerthia ruficauda tremula,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Cinclodes,,,,,Cinclodes albidiventris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,albidiventris,,,,,Cinclodes albidiventris albidiventris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,albidiventris,,,,,Cinclodes albidiventris heterurus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,albidiventris,,,,,Cinclodes albidiventris oreobates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Cinclodes,,,,,Cinclodes albiventris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,albiventris,,,,,Cinclodes albiventris albiventris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,albiventris,,,,,Cinclodes albiventris riojanus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,albiventris,,,,,Cinclodes albiventris rufus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,albiventris,,,,,Cinclodes albiventris tucumanus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,albiventris,,,,,Cinclodes albiventris yzurietae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Cinclodes,,,,,Cinclodes antarcticus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,antarcticus,,,,,Cinclodes antarcticus antarcticus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,antarcticus,,,,,Cinclodes antarcticus maculirostris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Cinclodes,,,,,Cinclodes aricomae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Cinclodes,,,,,Cinclodes atacamensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,atacamensis,,,,,Cinclodes atacamensis atacamensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,atacamensis,,,,,Cinclodes atacamensis schocolatinus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Cinclodes,,,,,Cinclodes comechingonus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Cinclodes,,,,,Cinclodes excelsior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,excelsior,,,,,Cinclodes excelsior columbianus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,excelsior,,,,,Cinclodes excelsior excelsior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Cinclodes,,,,,Cinclodes fuscus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Cinclodes,,,,,Cinclodes nigrofumosus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Cinclodes,,,,,Cinclodes olrogi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Cinclodes,,,,,Cinclodes oustaleti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,oustaleti,,,,,Cinclodes oustaleti baeckstroemii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,oustaleti,,,,,Cinclodes oustaleti hornensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,oustaleti,,,,,Cinclodes oustaleti oustaleti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Cinclodes,,,,,Cinclodes pabsti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,pabsti,,,,,Cinclodes pabsti espinhacensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,pabsti,,,,,Cinclodes pabsti pabsti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Cinclodes,,,,,Cinclodes palliatus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Cinclodes,,,,,Cinclodes patagonicus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,patagonicus,,,,,Cinclodes patagonicus chilensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,patagonicus,,,,,Cinclodes patagonicus patagonicus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Cinclodes,,,,,Cinclodes taczanowskii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Cinclosoma,,,,,Cinclosoma ajax,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,ajax,,,,,Cinclosoma ajax ajax,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,ajax,,,,,Cinclosoma ajax alare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,ajax,,,,,Cinclosoma ajax goldiei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,ajax,,,,,Cinclosoma ajax muscale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Cinclosoma,,,,,Cinclosoma alisteri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Cinclosoma,,,,,Cinclosoma castaneothorax,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Cinclosoma,,,,,Cinclosoma castanotum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Cinclosoma,,,,,Cinclosoma cinnamomeum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Cinclosoma,,,,,Cinclosoma clarum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,clarum,,,,,Cinclosoma clarum clarum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,clarum,,,,,Cinclosoma clarum fordianum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Cinclosoma,,,,,Cinclosoma marginatum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Cinclosoma,,,,,Cinclosoma punctatum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,punctatum,,,,,Cinclosoma punctatum anachoreta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,punctatum,,,,,Cinclosoma punctatum dovei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,punctatum,,,,,Cinclosoma punctatum punctatum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Cinclus,,,,,Cinclus cinclus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,cinclus,,,,,Cinclus cinclus aquaticus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,cinclus,,,,,Cinclus cinclus cashmeriensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,cinclus,,,,,Cinclus cinclus caucasicus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,cinclus,,,,,Cinclus cinclus cinclus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,cinclus,,,,,Cinclus cinclus gularis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,cinclus,,,,,Cinclus cinclus hibernicus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,cinclus,,,,,Cinclus cinclus leucogaster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,cinclus,,,,,Cinclus cinclus minor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,cinclus,,,,,Cinclus cinclus olympicus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,cinclus,,,,,Cinclus cinclus persicus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,cinclus,,,,,Cinclus cinclus przewalskii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,cinclus,,,,,Cinclus cinclus rufiventris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,cinclus,,,,,Cinclus cinclus uralensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Cinclus,,,,,Cinclus leucocephalus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,leucocephalus,,,,,Cinclus leucocephalus leucocephalus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,leucocephalus,,,,,Cinclus leucocephalus leuconotus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,leucocephalus,,,,,Cinclus leucocephalus rivularis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Cinclus,,,,,Cinclus mexicanus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,mexicanus,,,,,Cinclus mexicanus anthonyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,mexicanus,,,,,Cinclus mexicanus ardesiacus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,mexicanus,,,,,Cinclus mexicanus mexicanus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,mexicanus,,,,,Cinclus mexicanus unicolor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Cinclus,,,,,Cinclus pallasii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,pallasii,,,,,Cinclus pallasii dorjei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,pallasii,,,,,Cinclus pallasii pallasii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,pallasii,,,,,Cinclus pallasii tenuirostris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Cinclus,,,,,Cinclus schulzii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Cinnycerthia,,,,,Cinnycerthia fulva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,fulva,,,,,Cinnycerthia fulva fitzpatricki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,fulva,,,,,Cinnycerthia fulva fulva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,fulva,,,,,Cinnycerthia fulva gravesi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Cinnycerthia,,,,,Cinnycerthia olivascens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,olivascens,,,,,Cinnycerthia olivascens bogotensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,olivascens,,,,,Cinnycerthia olivascens olivascens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Cinnycerthia,,,,,Cinnycerthia peruana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Cinnycerthia,,,,,Cinnycerthia unirufa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,unirufa,,,,,Cinnycerthia unirufa chakei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,unirufa,,,,,Cinnycerthia unirufa unibrunnea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,unirufa,,,,,Cinnycerthia unirufa unirufa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Cinnyricinclus,,,,,Cinnyricinclus leucogaster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,leucogaster,,,,,Cinnyricinclus leucogaster arabicus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,leucogaster,,,,,Cinnyricinclus leucogaster leucogaster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,leucogaster,,,,,Cinnyricinclus leucogaster verreauxi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Cinnyris,,,,,Cinnyris afer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,afer,,,,,Cinnyris afer afer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,afer,,,,,Cinnyris afer saliens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Cinnyris,,,,,Cinnyris asiaticus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,asiaticus,,,,,Cinnyris asiaticus asiaticus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,asiaticus,,,,,Cinnyris asiaticus brevirostris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,asiaticus,,,,,Cinnyris asiaticus intermedius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Cinnyris,,,,,Cinnyris batesi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Cinnyris,,,,,Cinnyris bifasciatus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,bifasciatus,,,,,Cinnyris bifasciatus bifasciatus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,bifasciatus,,,,,Cinnyris bifasciatus microrhynchus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Cinnyris,,,,,Cinnyris bouvieri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Cinnyris,,,,,Cinnyris buettikoferi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Cinnyris,,,,,Cinnyris chalcomelas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Cinnyris,,,,,Cinnyris chalybeus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,chalybeus,,,,,Cinnyris chalybeus albilateralis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,chalybeus,,,,,Cinnyris chalybeus chalybeus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,chalybeus,,,,,Cinnyris chalybeus subalaris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Cinnyris,,,,,Cinnyris chloropygius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,chloropygius,,,,,Cinnyris chloropygius bineschensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,chloropygius,,,,,Cinnyris chloropygius chloropygius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,chloropygius,,,,,Cinnyris chloropygius kempi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,chloropygius,,,,,Cinnyris chloropygius orphogaster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Cinnyris,,,,,Cinnyris coccinigastrus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Cinnyris,,,,,Cinnyris comorensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Cinnyris,,,,,Cinnyris congensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Cinnyris,,,,,Cinnyris coquerellii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Cinnyris,,,,,Cinnyris cupreus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,cupreus,,,,,Cinnyris cupreus chalceus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,cupreus,,,,,Cinnyris cupreus cupreus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Cinnyris,,,,,Cinnyris dussumieri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Cinnyris,,,,,Cinnyris erythrocercus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Cinnyris,,,,,Cinnyris fuscus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,fuscus,,,,,Cinnyris fuscus fuscus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,fuscus,,,,,Cinnyris fuscus inclusus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Cinnyris,,,,,Cinnyris habessinicus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,habessinicus,,,,,Cinnyris habessinicus alter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,habessinicus,,,,,Cinnyris habessinicus habessinicus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,habessinicus,,,,,Cinnyris habessinicus hellmayri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,habessinicus,,,,,Cinnyris habessinicus kinneari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,habessinicus,,,,,Cinnyris habessinicus turkanae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Cinnyris,,,,,Cinnyris humbloti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,humbloti,,,,,Cinnyris humbloti humbloti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,humbloti,,,,,Cinnyris humbloti mohelicus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,,,Cinnyris,,,,,Cinnyris johannae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,johannae,,,,,Cinnyris johannae fasciatus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230,,,johannae,,,,,Cinnyris johannae johannae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
